Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Month,Year,Month,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,Total attendance,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Total Attendance over 4hrs,Patients who have waited 4-12 hs from DTA to admission
0,0,0,0,0,8/1/2018,2018,Aug,0,0,5714,5714,0,0,0,0,0
0,0,0,0,18,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,1800,0,0,649,8/1/2018,2018,Aug,6068,0,592,6660,843,0,2,845,385
0,3517,0,0,1530,8/1/2018,2018,Aug,10587,0,6459,17046,1521,0,0,1521,438
0,0,0,12,76,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,1924,0,0,272,8/1/2018,2018,Aug,6093,0,9643,15736,2313,0,55,2368,587
0,2527,0,0,217,8/1/2018,2018,Aug,8538,0,1885,10423,1336,0,1,1337,142
0,0,0,0,0,8/1/2018,2018,Aug,0,0,6042,6042,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1696,1696,0,0,8,8,0
0,3294,0,349,1047,8/1/2018,2018,Aug,11268,0,2905,14173,1041,0,0,1041,225
0,1497,0,0,344,8/1/2018,2018,Aug,4439,0,5227,9666,573,0,5,578,2
0,0,0,9,28,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3099,3099,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2320,2320,0,0,6,6,0
0,2889,0,0,896,8/1/2018,2018,Aug,8850,0,4109,12959,1976,0,6,1982,70
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3704,3704,0,0,8,8,0
0,918,0,0,252,8/1/2018,2018,Aug,3851,0,223,4074,770,0,0,770,120
0,4316,0,425,1357,8/1/2018,2018,Aug,14781,0,3870,18651,3715,0,7,3722,648
36,3129,0,30,1256,8/1/2018,2018,Aug,9107,0,5693,14800,3182,0,349,3531,605
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2404,2404,0,0,10,10,0
0,4590,0,162,1658,8/1/2018,2018,Aug,15569,0,5499,21068,1304,0,32,1336,94
0,3264,0,0,876,8/1/2018,2018,Aug,10799,0,306,11105,1070,0,0,1070,226
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1394,1394,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,775,775,0,0,0,0,0
0,3329,5,0,161,8/1/2018,2018,Aug,11737,460,1915,14112,679,0,0,679,20
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2297,2297,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1484,1484,0,0,1,1,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1588,1588,0,0,0,0,0
0,6321,0,0,1351,8/1/2018,2018,Aug,19432,0,0,19432,1930,0,0,1930,117
0,0,0,0,0,8/1/2018,2018,Aug,0,0,734,734,0,0,0,0,0
0,1774,0,0,356,8/1/2018,2018,Aug,7502,0,2436,9938,446,0,0,446,72
0,1326,0,0,67,8/1/2018,2018,Aug,6818,0,0,6818,822,0,0,822,138
0,0,0,1,39,8/1/2018,2018,Aug,0,0,6656,6656,0,0,69,69,0
0,3825,0,0,700,8/1/2018,2018,Aug,12200,0,0,12200,1188,0,0,1188,274
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1357,1357,0,0,2,2,0
2,2163,0,0,1306,8/1/2018,2018,Aug,6603,0,4777,11380,776,0,20,796,394
0,3398,0,0,720,8/1/2018,2018,Aug,12819,750,3290,16859,1793,0,4,1797,154
1,2504,0,0,1261,8/1/2018,2018,Aug,9285,0,978,10263,1930,0,16,1946,913
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3799,3799,0,0,78,78,0
0,977,0,0,466,8/1/2018,2018,Aug,4222,0,848,5070,299,0,0,299,10
0,0,0,0,0,8/1/2018,2018,Aug,0,0,630,630,0,0,9,9,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2076,2076,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1859,1859,0,0,1,1,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,941,941,0,0,2,2,0
1,1566,0,0,199,8/1/2018,2018,Aug,9696,0,0,9696,393,0,0,393,43
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4051,4051,0,0,1,1,0
0,2848,0,0,1377,8/1/2018,2018,Aug,11090,0,0,11090,1392,0,0,1392,178
0,0,0,0,0,8/1/2018,2018,Aug,0,0,942,942,0,0,0,0,0
4,3263,12,0,1164,8/1/2018,2018,Aug,9501,4008,9863,23372,2513,32,28,2573,571
0,882,0,0,102,8/1/2018,2018,Aug,4285,0,916,5201,1087,0,0,1087,536
0,1419,0,0,509,8/1/2018,2018,Aug,6647,0,754,7401,627,0,6,633,51
0,0,0,0,0,8/1/2018,2018,Aug,0,0,7298,7298,0,0,10,10,0
0,2596,0,0,421,8/1/2018,2018,Aug,7495,0,0,7495,805,0,0,805,99
29,4384,0,0,421,8/1/2018,2018,Aug,15338,0,6523,21861,3990,0,264,4254,486
0,0,0,0,0,8/1/2018,2018,Aug,0,0,772,772,0,0,2,2,0
0,2061,0,0,571,8/1/2018,2018,Aug,8748,1147,0,9895,964,1,0,965,149
7,2063,0,409,1349,8/1/2018,2018,Aug,6266,0,6669,12935,1617,0,176,1793,601
0,0,0,0,0,8/1/2018,2018,Aug,0,0,188,188,0,0,0,0,0
0,5039,0,0,1509,8/1/2018,2018,Aug,16021,0,3403,19424,2415,0,6,2421,727
0,4306,0,0,418,8/1/2018,2018,Aug,11960,0,11471,23431,2363,0,184,2547,401
0,0,0,0,2,8/1/2018,2018,Aug,0,0,12161,12161,0,0,214,214,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,0,0,0,241,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,0,98,0,43,8/1/2018,2018,Aug,0,1066,0,1066,0,27,0,27,0
0,5891,0,0,765,8/1/2018,2018,Aug,11123,0,15488,26611,2011,0,77,2088,417
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4062,4062,0,0,92,92,0
0,2754,0,0,1032,8/1/2018,2018,Aug,8603,0,3183,11786,319,0,0,319,0
0,4255,0,0,427,8/1/2018,2018,Aug,12709,0,2226,14935,1287,0,1,1288,321
0,6615,189,152,1273,8/1/2018,2018,Aug,19925,3594,8600,32119,3369,44,45,3458,567
0,0,0,0,0,8/1/2018,2018,Aug,0,0,358,358,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,625,625,0,0,0,0,0
10,2038,0,0,1088,8/1/2018,2018,Aug,7566,0,2502,10068,2125,0,0,2125,992
0,0,0,0,0,8/1/2018,2018,Aug,0,0,465,465,0,0,5,5,0
0,0,0,0,132,8/1/2018,2018,Aug,0,0,1645,1645,0,0,0,0,0
0,2422,0,0,713,8/1/2018,2018,Aug,5528,0,1991,7519,965,0,2,967,0
0,2402,0,0,838,8/1/2018,2018,Aug,8235,0,409,8644,1055,0,1,1056,136
0,3894,0,169,928,8/1/2018,2018,Aug,16852,0,3408,20260,2869,0,122,2991,620
0,1802,0,0,623,8/1/2018,2018,Aug,6945,0,4398,11343,588,0,4,592,35
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1642,1642,0,0,0,0,0
0,0,10,0,218,8/1/2018,2018,Aug,0,8034,0,8034,0,27,0,27,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,474,474,0,0,0,0,0
4,2842,0,0,2062,8/1/2018,2018,Aug,9426,0,2834,12260,2143,0,53,2196,415
0,3000,0,0,1709,8/1/2018,2018,Aug,7690,0,0,7690,1633,0,0,1633,358
0,2063,0,0,818,8/1/2018,2018,Aug,7843,0,1958,9801,860,0,10,870,189
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4492,4492,0,0,16,16,0
0,2475,0,0,254,8/1/2018,2018,Aug,7590,443,5071,13104,1541,0,44,1585,406
0,1462,0,656,2072,8/1/2018,2018,Aug,3565,0,10555,14120,311,0,9,320,67
0,3583,0,0,869,8/1/2018,2018,Aug,12395,0,735,13130,1905,0,0,1905,152
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1711,1711,0,0,2,2,0
0,2988,0,0,958,8/1/2018,2018,Aug,8288,1120,1159,10567,889,4,0,893,187
0,1199,0,0,634,8/1/2018,2018,Aug,4601,0,1277,5878,1084,0,0,1084,203
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4155,4155,0,0,86,86,0
0,2962,0,0,546,8/1/2018,2018,Aug,11972,0,0,11972,1554,0,0,1554,221
0,4218,0,29,637,8/1/2018,2018,Aug,8938,0,8927,17865,345,0,29,374,1
0,0,0,0,0,8/1/2018,2018,Aug,0,0,5597,5597,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4343,4343,0,0,0,0,0
0,3837,0,0,2933,8/1/2018,2018,Aug,11859,1749,2680,16288,3421,32,23,3476,584
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2177,2177,0,0,14,14,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,384,384,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,281,281,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,184,184,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2892,2892,0,0,53,53,0
0,3064,74,38,3237,8/1/2018,2018,Aug,10315,1568,567,12450,1608,0,8,1616,446
0,0,0,0,0,8/1/2018,2018,Aug,0,0,642,642,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,291,291,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,664,664,0,0,0,0,0
2,6201,0,147,1470,8/1/2018,2018,Aug,21419,0,9144,30563,3467,0,84,3551,430
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3398,3398,0,0,0,0,0
0,1767,0,0,1286,8/1/2018,2018,Aug,5921,0,2272,8193,761,0,2,763,95
0,3392,0,3,1413,8/1/2018,2018,Aug,9921,754,2037,12712,2154,0,2,2156,574
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2043,2043,0,0,0,0,0
0,0,0,27,401,8/1/2018,2018,Aug,0,0,1106,1106,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1075,1075,0,0,0,0,0
0,2882,1,0,574,8/1/2018,2018,Aug,8925,1541,673,11139,403,61,0,464,43
0,0,0,0,326,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,2830,0,31,1054,8/1/2018,2018,Aug,7358,0,14526,21884,1294,0,154,1448,399
4,1906,0,0,1521,8/1/2018,2018,Aug,7532,0,5117,12649,914,0,0,914,53
0,4324,0,0,705,8/1/2018,2018,Aug,18378,0,3120,21498,1937,0,0,1937,663
0,2568,32,0,1026,8/1/2018,2018,Aug,7576,1815,9689,19080,2164,9,0,2173,334
0,0,0,0,29,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,2231,0,0,344,8/1/2018,2018,Aug,5992,0,0,5992,584,0,0,584,5
0,2564,0,26,992,8/1/2018,2018,Aug,6242,0,892,7134,1291,0,6,1297,498
0,2678,0,0,456,8/1/2018,2018,Aug,8014,0,618,8632,796,0,0,796,288
0,1247,0,0,706,8/1/2018,2018,Aug,3945,299,0,4244,593,0,0,593,113
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1509,1509,0,0,0,0,0
0,3151,30,0,564,8/1/2018,2018,Aug,13242,1254,2837,17333,2984,15,0,2999,273
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3242,3242,0,0,0,0,0
0,430,0,0,279,8/1/2018,2018,Aug,3363,0,0,3363,47,0,0,47,0
0,2943,0,0,2741,8/1/2018,2018,Aug,9087,1288,7357,17732,2109,0,0,2109,459
1,2747,0,11,356,8/1/2018,2018,Aug,8536,0,4290,12826,565,0,40,605,113
0,2472,0,45,2200,8/1/2018,2018,Aug,9372,0,1856,11228,2812,0,15,2827,683
0,0,0,0,35,8/1/2018,2018,Aug,0,0,2487,2487,0,0,2,2,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1863,1863,0,0,3,3,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,688,688,0,0,0,0,0
0,0,0,0,37,8/1/2018,2018,Aug,0,0,8343,8343,0,0,39,39,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,5441,5441,0,0,0,0,0
0,2323,0,10,2229,8/1/2018,2018,Aug,10832,0,2112,12944,702,0,0,702,207
0,1166,0,0,28,8/1/2018,2018,Aug,5007,0,471,5478,246,0,0,246,18
0,1720,0,0,262,8/1/2018,2018,Aug,5583,0,806,6389,215,0,0,215,2
0,0,0,0,126,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1526,1526,0,0,10,10,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4430,4430,0,0,0,0,0
0,2134,0,258,1142,8/1/2018,2018,Aug,7030,0,1454,8484,949,0,7,956,47
0,0,0,5,182,8/1/2018,2018,Aug,0,0,753,753,0,0,0,0,0
0,2321,0,0,76,8/1/2018,2018,Aug,6538,0,3016,9554,1006,0,59,1065,178
0,3870,0,0,782,8/1/2018,2018,Aug,12596,0,1323,13919,1240,0,0,1240,100
0,4370,0,0,443,8/1/2018,2018,Aug,9307,0,0,9307,1827,0,0,1827,94
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4910,4910,0,0,1,1,0
1,2695,0,0,846,8/1/2018,2018,Aug,7247,0,784,8031,1601,0,0,1601,619
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2236,2236,0,0,0,0,0
0,2511,0,0,723,8/1/2018,2018,Aug,7850,0,682,8532,462,0,0,462,205
1,0,0,1,0,8/1/2018,2018,Aug,0,0,9780,9780,0,0,103,103,0
0,1713,0,0,357,8/1/2018,2018,Aug,6807,0,4577,11384,569,0,0,569,80
0,2189,0,0,1309,8/1/2018,2018,Aug,6457,0,0,6457,736,0,0,736,54
0,0,0,0,0,8/1/2018,2018,Aug,0,0,195,195,0,0,1,1,0
0,0,0,0,489,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,2298,0,0,905,8/1/2018,2018,Aug,8360,0,4972,13332,1622,0,25,1647,355
0,1875,0,0,126,8/1/2018,2018,Aug,5084,0,7486,12570,2349,0,15,2364,143
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3360,3360,0,0,0,0,0
0,2327,15,5,2174,8/1/2018,2018,Aug,9328,1910,7622,18860,607,27,2,636,35
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3142,3142,0,0,0,0,0
0,2191,0,0,594,8/1/2018,2018,Aug,8373,0,0,8373,1544,0,0,1544,184
1,2211,0,0,777,8/1/2018,2018,Aug,6051,0,0,6051,1087,0,0,1087,418
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2242,2242,0,0,0,0,0
0,0,0,0,21,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,1499,0,0,538,8/1/2018,2018,Aug,7842,0,0,7842,977,0,0,977,114
0,1966,5,0,1297,8/1/2018,2018,Aug,6904,1352,853,9109,507,4,0,511,19
2,2592,0,0,1022,8/1/2018,2018,Aug,10965,0,7876,18841,1170,0,52,1222,137
0,0,0,0,166,8/1/2018,2018,Aug,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2752,2752,0,0,0,0,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3261,3261,0,0,0,0,0
0,2670,0,0,628,8/1/2018,2018,Aug,6788,0,3805,10593,1352,0,0,1352,437
0,3711,0,0,1021,8/1/2018,2018,Aug,12383,0,1359,13742,3812,0,0,3812,1052
0,1893,0,0,927,8/1/2018,2018,Aug,11221,0,0,11221,1386,0,0,1386,196
1,3027,12,8,1795,8/1/2018,2018,Aug,8488,1475,2537,12500,1787,113,18,1918,123
0,10519,0,1227,3658,8/1/2018,2018,Aug,29102,0,3522,32624,5983,0,29,6012,2043
0,2805,12,0,937,8/1/2018,2018,Aug,8788,2074,0,10862,1053,26,0,1079,96
0,4067,83,3,678,8/1/2018,2018,Aug,11456,1867,5625,18948,2619,21,33,2673,454
2,5164,0,156,1815,8/1/2018,2018,Aug,15994,0,8883,24877,2482,0,4,2486,169
0,4543,20,0,3276,8/1/2018,2018,Aug,18073,1812,0,19885,4682,26,0,4708,1193
8,2028,0,114,1048,8/1/2018,2018,Aug,7679,122,2108,9909,1196,0,98,1294,132
0,5663,0,0,2617,8/1/2018,2018,Aug,15000,478,5703,21181,2005,0,24,2029,236
0,2934,0,0,2100,8/1/2018,2018,Aug,8502,252,4442,13196,2469,0,111,2580,198
0,0,0,0,0,8/1/2018,2018,Aug,0,0,8782,8782,0,0,88,88,0
0,2020,0,0,681,8/1/2018,2018,Aug,6074,0,3528,9602,1756,0,12,1768,343
0,0,0,0,16,8/1/2018,2018,Aug,0,0,2799,2799,0,0,0,0,0
0,2402,0,0,386,8/1/2018,2018,Aug,6424,0,2831,9255,1360,0,5,1365,812
0,2843,0,0,633,8/1/2018,2018,Aug,7555,0,3834,11389,1928,0,7,1935,426
0,1867,0,0,821,8/1/2018,2018,Aug,5691,0,381,6072,755,0,0,755,15
0,3714,0,0,1378,8/1/2018,2018,Aug,12361,0,0,12361,1003,0,0,1003,46
0,1171,0,0,111,8/1/2018,2018,Aug,4417,0,0,4417,324,0,0,324,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,2891,2891,0,0,0,0,0
0,1320,0,0,128,8/1/2018,2018,Aug,8159,0,0,8159,814,0,0,814,226
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3219,3219,0,0,32,32,0
0,0,0,0,0,8/1/2018,2018,Aug,0,0,4370,4370,0,0,3,3,0
0,2522,0,0,1847,8/1/2018,2018,Aug,7527,0,3012,10539,1727,0,1,1728,517
0,0,0,0,0,8/1/2018,2018,Aug,0,0,3523,3523,0,0,1,1,0
10,3093,0,0,944,8/1/2018,2018,Aug,10358,0,6026,16384,3856,0,17,3873,1276
0,0,0,0,0,8/1/2018,2018,Aug,0,0,361,361,0,0,0,0,0
0,2496,0,0,442,8/1/2018,2018,Aug,6948,0,590,7538,631,0,0,631,211
0,1327,0,0,248,8/1/2018,2018,Aug,5004,0,401,5405,1224,0,0,1224,246
0,0,0,0,0,8/1/2018,2018,Aug,0,0,1731,1731,0,0,0,0,0
0,1331,0,0,407,8/1/2018,2018,Aug,4373,0,0,4373,63,0,0,63,5
0,3754,0,0,1487,8/1/2018,2018,Aug,10007,0,8208,18215,1244,0,122,1366,58
0,3714,0,0,888,12/1/2018,2018,Dec,7617,0,340,7957,1792,0,2,1794,401
0,1553,0,0,791,12/1/2018,2018,Dec,5101,556,126,5783,720,0,0,720,85
0,1129,0,0,259,12/1/2018,2018,Dec,5113,0,0,5113,238,0,0,238,0
0,2167,0,0,225,12/1/2018,2018,Dec,9096,0,0,9096,2039,0,0,2039,540
0,0,0,0,0,12/1/2018,2018,Dec,0,0,3763,3763,0,0,1,1,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,3783,3783,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,6336,6336,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,3215,3215,0,0,0,0,0
0,4814,0,0,201,12/1/2018,2018,Dec,16040,611,9460,26111,5249,5,95,5349,108
0,2492,0,0,554,12/1/2018,2018,Dec,8387,0,0,8387,277,0,0,277,21
0,8291,0,0,1609,12/1/2018,2018,Dec,27102,678,14695,42475,6311,4,82,6397,1788
0,3399,0,0,259,12/1/2018,2018,Dec,13078,0,0,13078,666,0,0,666,156
0,0,0,0,0,12/1/2018,2018,Dec,0,0,4771,4771,0,0,8,8,0
0,2101,0,0,259,12/1/2018,2018,Dec,6185,0,863,7048,532,0,0,532,55
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1956,1956,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1744,1744,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,3189,3189,0,0,0,0,0
0,1232,0,0,197,12/1/2018,2018,Dec,5464,0,0,5464,727,0,0,727,0
25,2501,0,0,989,12/1/2018,2018,Dec,6002,0,10845,16847,2134,0,58,2192,991
1,2277,0,25,679,12/1/2018,2018,Dec,8900,0,970,9870,1846,0,9,1855,356
0,0,0,0,0,12/1/2018,2018,Dec,0,0,3242,3242,0,0,0,0,0
0,2969,0,119,1763,12/1/2018,2018,Dec,10566,0,1278,11844,2591,0,6,2597,247
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1952,1952,0,0,7,7,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,11482,11482,0,0,134,134,0
4,3369,21,0,563,12/1/2018,2018,Dec,13061,938,0,13999,2974,11,0,2985,1102
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1763,1763,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,4572,4572,0,0,5,5,0
0,3456,938,0,699,12/1/2018,2018,Dec,6461,1209,5126,12796,1248,0,28,1276,378
0,3180,0,0,1325,12/1/2018,2018,Dec,12686,0,0,12686,1371,0,0,1371,215
0,3508,0,20,452,12/1/2018,2018,Dec,10069,0,2982,13051,1826,0,0,1826,99
0,0,0,0,0,12/1/2018,2018,Dec,0,0,17634,17634,0,0,225,225,0
0,4290,0,0,304,12/1/2018,2018,Dec,18569,0,9230,27799,1267,0,146,1413,71
0,2251,0,0,957,12/1/2018,2018,Dec,5777,0,1706,7483,924,0,0,924,202
0,3068,21,0,737,12/1/2018,2018,Dec,9003,1793,2909,13705,1551,14,9,1574,266
0,0,0,0,0,12/1/2018,2018,Dec,0,0,2190,2190,0,0,1,1,1
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1040,1040,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,6427,6427,0,0,0,0,0
0,0,0,2,17,12/1/2018,2018,Dec,0,0,0,0,0,0,0,0,0
0,1929,0,0,690,12/1/2018,2018,Dec,6081,0,629,6710,1422,0,2,1424,670
0,3939,0,0,1610,12/1/2018,2018,Dec,11316,0,6157,17473,1993,0,0,1993,724
0,0,0,5,71,12/1/2018,2018,Dec,0,0,0,0,0,0,0,0,0
1,1873,0,0,232,12/1/2018,2018,Dec,7150,0,11860,19010,3460,0,230,3690,781
0,2734,0,0,287,12/1/2018,2018,Dec,9351,0,1494,10845,2022,0,2,2024,415
0,0,0,0,0,12/1/2018,2018,Dec,0,0,5426,5426,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,2072,2072,0,0,29,29,0
0,3443,0,465,893,12/1/2018,2018,Dec,11878,0,2498,14376,1252,0,4,1256,275
0,1516,0,0,436,12/1/2018,2018,Dec,3921,0,3927,7848,408,0,1,409,4
0,0,0,6,15,12/1/2018,2018,Dec,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,2203,2203,0,0,8,8,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,3303,3303,0,0,0,0,0
0,3290,0,0,848,12/1/2018,2018,Dec,9344,0,3847,13191,1733,0,0,1733,98
0,0,0,0,0,12/1/2018,2018,Dec,0,0,4427,4427,0,0,51,51,0
2,1003,0,0,316,12/1/2018,2018,Dec,3838,0,100,3938,1005,0,0,1005,123
0,4412,0,179,1507,12/1/2018,2018,Dec,14948,0,3078,18026,3709,0,11,3720,572
18,3650,0,27,1373,12/1/2018,2018,Dec,9804,0,5509,15313,2834,0,237,3071,388
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1812,1812,0,0,5,5,0
0,4917,0,152,1846,12/1/2018,2018,Dec,16135,0,5820,21955,1916,0,19,1935,192
0,3449,0,0,746,12/1/2018,2018,Dec,9550,0,780,10330,966,0,0,966,197
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1583,1583,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1345,1345,0,0,0,0,0
0,3528,4,0,234,12/1/2018,2018,Dec,12555,414,2543,15512,1679,0,0,1679,22
0,0,0,0,0,12/1/2018,2018,Dec,0,0,2824,2824,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1027,1027,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1391,1391,0,0,0,0,0
0,6431,0,0,1555,12/1/2018,2018,Dec,20418,0,0,20418,2605,0,0,2605,471
0,0,0,0,0,12/1/2018,2018,Dec,0,0,453,453,0,0,1,1,1
0,1877,0,0,259,12/1/2018,2018,Dec,7906,0,2597,10503,876,0,3,879,193
0,1349,0,0,60,12/1/2018,2018,Dec,6969,0,0,6969,1537,0,0,1537,565
0,0,0,0,30,12/1/2018,2018,Dec,0,0,5442,5442,0,0,27,27,0
0,4125,0,0,972,12/1/2018,2018,Dec,12638,0,0,12638,1574,0,0,1574,441
0,0,0,0,0,12/1/2018,2018,Dec,0,0,988,988,0,0,5,5,0
0,2414,0,0,1440,12/1/2018,2018,Dec,6883,0,4933,11816,1612,0,76,1688,653
0,3659,0,0,760,12/1/2018,2018,Dec,13550,702,2551,16803,2488,0,0,2488,186
0,2627,0,0,1191,12/1/2018,2018,Dec,9564,0,793,10357,2349,0,0,2349,1032
0,0,0,0,0,12/1/2018,2018,Dec,0,0,3277,3277,0,0,329,329,0
0,1110,0,0,453,12/1/2018,2018,Dec,4391,0,667,5058,385,0,0,385,10
0,0,0,0,0,12/1/2018,2018,Dec,0,0,447,447,0,0,3,3,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1995,1995,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,1567,1567,0,0,0,0,0
0,0,0,0,0,12/1/2018,2018,Dec,0,0,762,762,0,0,0,0,0
0,1683,0,0,200,12/1/2018,2018,Dec,10407,0,0,10407,655,0,0,655,63
0,0,0,0,0,12/1/2018,2018,Dec,0,0,4368,4368,0,0,3,3,0
0,3055,0,0,1537,12/1/2018,2018,Dec,11665,0,0,11665,2757,0,0,2757,571
0,0,0,0,0,12/1/2018,2018,Dec,0,0,530,530,0,0,0,0,0
5,3385,9,0,1084,12/1/2018,2018,Dec,10166,3659,9718,23543,2651,7,78,2736,699
0,899,0,0,163,12/1/2018,2018,Dec,3681,0,1052,4733,816,0,0,816,369
0,1568,0,0,562,12/1/2018,2018,Dec,6089,0,452,6541,823,0,11,834,98
0,0,0,0,0,12/1/2018,2018,Dec,0,0,5628,5628,0,0,7,7,0
0,2711,0,0,432,12/1/2018,2018,Dec,7858,0,0,7858,1614,0,0,1614,478
19,4751,0,0,578,12/1/2018,2018,Dec,15982,0,7696,23678,6113,0,597,6710,1127
0,0,0,0,0,12/1/2018,2018,Dec,0,0,714,714,0,0,0,0,0
0,2502,0,0,512,12/1/2018,2018,Dec,9688,1007,0,10695,1248,2,0,1250,166
15,2266,0,463,1465,12/1/2018,2018,Dec,4474,0,8139,12613,1884,0,473,2357,719
0,0,0,0,0,12/1/2018,2018,Dec,0,0,146,146,0,0,0,0,0
0,4671,0,0,1468,12/1/2018,2018,Dec,16862,0,3566,20428,4146,0,9,4155,1464
14,4853,0,0,547,12/1/2018,2018,Dec,13739,0,11408,25147,3045,0,394,3439,706
0,0,0,1,2,12/1/2018,2018,Dec,0,0,10140,10140,0,0,152,152,0
0,0,0,0,223,12/1/2018,2018,Dec,0,0,0,0,0,0,0,0,0
